timestamp,funding_rate,trade_size,entry_spot,close_spot,entry_futures,close_futures,total_profit,funding_profit,spot_pnl,futures_pnl,entry_spot_rsi,exit_spot_rsi,entry_futures_rsi,exit_futures_rsi
2024-02-18 08:00:00,0.00016041,0.01604,51671.1,51773.99,51703.7,51808.9,3.4707959998927405,0.13303239989267998,1.6503555999999906,1.68740800000007,75.85610813146808,71.50484128465091,76.21730167756621,72.05529222609687
2024-02-18 16:00:00,0.0001724,0.01724,51773.99,52137.67,51808.9,52175.9,12.750908369166403,0.15398516916639998,6.269843200000005,6.32708,71.50484128465091,72.77134547414128,72.05529222609687,73.27408886670007
2024-02-19 16:00:00,0.0001530499999999,0.0153,52137.67,51774.73,52175.9,51813.8,-10.970933521126481,0.12217847887342016,-5.552981999999924,-5.540129999999977,72.77134547414128,49.97619240588405,73.27408886670007,50.147416334764415
2024-02-27 00:00:00,0.00021567,0.02156,54476.47,56059.08,54511.6,56100.0,68.62044610160436,0.25347050160431994,34.121071600000015,34.24590400000003,71.79218428630199,79.97143195317209,71.65425080049664,79.88367428800642
2024-02-27 08:00:00,0.00027227,0.02722,56059.08,56745.66,56100.0,56775.0,37.47797532534005,0.41576772534000006,18.688707600000047,18.3735,79.97143195317209,84.94879269623495,79.88367428800642,84.80531571630806
2024-02-27 16:00:00,0.0003226199999999,0.03226,56745.66,57037.34,56775.0,57074.5,19.662365171129586,0.5908983711298168,9.409596799999774,9.661869999999999,84.94879269623495,89.6118653500201,84.80531571630806,89.36701046837621
2024-02-28 00:00:00,0.00073521,0.05,57037.34,58241.1,57074.5,58300.0,123.56108715725011,2.09808715725,60.1880000000001,61.275000000000006,89.6118653500201,91.06156329931514,89.36701046837621,90.95815112772753
2024-02-28 08:00:00,0.00022965,0.02296,58241.1,60966.22,58300.0,61000.0,124.86815734120006,0.30740214120000003,62.56875520000006,61.992000000000004,91.06156329931514,94.50659495966917,90.95815112772753,94.3893272226996
2024-02-28 16:00:00,0.00026729,0.02672,60966.22,62432.1,61000.0,62487.9,79.36066291679998,0.43566131680000003,39.168313599999934,39.75668800000004,94.50659495966917,95.00320789538301,94.3893272226996,94.9025700068607
2024-02-29 00:00:00,0.00023682,0.02368,62432.1,62707.17,62487.9,62761.5,13.342931344438998,0.35042574443904,6.513657599999993,6.4788479999999655,95.00320789538301,95.0981115860486,94.9025700068607,95.00065740117712
2024-02-29 08:00:00,0.00053538,0.05,62707.17,62768.02,62761.5,62809.1,7.102562593499854,1.6800625935,3.0424999999999276,2.3799999999999275,95.0981115860486,94.93760783212295,95.00065740117712,94.82871725947614
2024-02-29 16:00:00,0.00069091,0.05,62768.02,61130.98,62809.1,61203.3,-159.9722282359495,2.16977176405,-81.85199999999969,-80.2899999999998,94.93760783212295,83.73978668548014,94.82871725947614,83.85623866560582
2024-03-01 00:00:00,0.00076337,0.05,61130.98,61434.0,61203.3,61485.8,31.61203815604984,2.33603815605,15.15099999999984,14.125,83.73978668548014,85.25368474675642,83.85623866560582,85.43110578705686
2024-03-01 08:00:00,0.00057031,0.05,61434.0,61263.99,61485.8,61335.3,-14.272201670100102,1.7532983299000002,-8.500500000000102,-7.525,85.25368474675642,84.00447347511704,85.43110578705686,84.28333978134091
2024-03-01 16:00:00,0.00053322,0.05,61263.99,62387.9,61335.3,62430.6,112.59576043329997,1.6352604333000003,56.19550000000018,54.76499999999979,84.00447347511704,87.71444732859513,84.28333978134091,87.98346983038789
2024-03-02 00:00:00,0.00064824,0.05,62387.9,62011.85,62430.6,62071.9,-34.713999392800005,2.0235006072,-18.802500000000148,-17.934999999999857,87.71444732859513,83.87157545252455,87.98346983038789,84.25120629058203
2024-03-02 08:00:00,0.0004601,0.04601,62011.85,61771.2,62071.9,61834.5,-20.681067972448233,1.3140125275519003,-11.072306500000067,-10.922774000000068,83.87157545252455,80.0386749386233,84.25120629058203,80.4418134805491
2024-03-02 16:00:00,0.0003342599999999,0.03342,61771.2,61987.28,61834.5,62039.9,14.7766128949973,0.6907512949971933,7.221393600000058,6.864468000000048,80.0386749386233,77.5072617092161,80.4418134805491,77.9007393350682
2024-03-03 00:00:00,0.00057174,0.05,61987.28,61598.0,62039.9,61641.0,-37.63546537870002,1.7735346213000003,-19.463999999999942,-19.945000000000075,77.5072617092161,73.15401206291037,77.9007393350682,73.46507725247383
2024-03-03 08:00:00,0.00056395,0.05,61598.0,62164.63,61641.0,62210.7,58.55462209749973,1.7381220975000002,28.33149999999987,28.484999999999857,73.15401206291037,73.84043112146448,73.46507725247383,74.13900063916985
2024-03-03 16:00:00,0.00046266,0.04626,62164.63,63113.97,62210.7,63178.5,90.01837033789243,1.3314739378921199,43.91646840000018,44.77042800000014,73.84043112146448,73.20650771078577,74.13900063916985,73.49702825326797
2024-03-04 08:00:00,0.00042989,0.04298,63113.97,66451.65,63178.5,66505.4,287.6109768345871,1.1673284345877,143.4534863999997,142.99016199999974,73.20650771078577,70.83616277249442,73.49702825326797,71.10009348641296
2024-03-04 16:00:00,0.00055071,0.05,66451.65,68245.71,66505.4,68296.4,181.08425944170062,1.8312594417,89.70300000000061,89.55000000000001,70.83616277249442,74.80402343120221,71.10009348641296,75.07315968289922
2024-03-05 08:00:00,0.00046833,0.04683,68245.71,66773.05,68296.4,66841.3,-135.60913140144777,1.4978693985519598,-68.96466780000016,-68.14233299999958,74.80402343120221,73.073704890894,75.07315968289922,73.34730251279592
2024-03-06 08:00:00,0.0004896,0.04896,66773.05,66481.12,66841.3,66541.3,-27.378652296499567,1.6022405035007998,-14.29289280000037,-14.687999999999999,73.073704890894,62.163320274240895,73.34730251279592,62.18353398656783
2024-03-10 16:00:00,0.0003101,0.03101,69194.83,68955.88,69254.7,69001.8,-14.58630138460503,0.6659671153947,-7.40983949999991,-7.842428999999819,84.82433850039709,72.16739474615756,84.35749310641697,71.33343481239072
2024-03-11 00:00:00,0.0006345099999999,0.05,68955.88,71019.99,69001.8,71223.8,216.4946166058997,2.189116605899655,103.20550000000003,111.10000000000001,72.16739474615756,82.37355834040645,71.33343481239072,82.25084372201943
2024-03-11 08:00:00,0.00054479,0.05,71019.99,72010.0,71223.8,72061.4,93.3206007000993,1.9401007001,49.50049999999974,41.87999999999957,82.37355834040645,89.0879590363858,82.25084372201943,88.60864925363417
2024-03-11 16:00:00,0.00035489,0.03548,72010.0,72078.1,72061.4,72153.8,6.601900916328596,0.9073609163280799,2.4161880000002065,3.2783520000003095,89.0879590363858,88.72314710974166,88.60864925363417,88.2614060027358
2024-03-12 00:00:00,0.0007842799999999,0.05,72078.1,72121.1,72153.8,72175.5,6.0644391131994935,2.8294391131996393,2.15,1.0849999999998545,88.72314710974166,87.28853473576339,88.2614060027358,86.75593887123615
2024-03-12 08:00:00,0.00066396,0.05,72121.1,71703.41,72175.5,71779.2,-38.30341775100027,2.396082249,-20.884500000000116,-19.815000000000147,87.28853473576339,87.54573738356005,86.75593887123615,87.42795279192461
2024-03-12 16:00:00,0.0004447,0.04447,71703.41,71452.01,71779.2,71503.2,-22.03398625062759,1.4194917493728,-11.179758000000389,-12.27372,87.54573738356005,83.29593535109211,87.42795279192461,82.79312663195583
2024-03-13 00:00:00,0.000453,0.0453,71452.01,72855.16,71503.2,72964.0,131.20424501688052,1.4673100168799997,63.562695000000396,66.17424000000013,83.29593535109211,85.58521465706765,82.79312663195583,85.28585945020858
2024-03-13 08:00:00,0.0004793499999999,0.04793,72855.16,72634.95,72964.0,72670.2,-22.960133487338794,1.6763658126616503,-10.554665300000307,-14.08183400000014,85.58521465706765,81.88807827168854,85.28585945020858,80.84384359629597
2024-03-13 16:00:00,0.00033224,0.03322,72634.95,73072.41,72670.2,73127.6,30.529311127579064,0.8020619275785599,14.532421200000213,15.19482800000029,81.88807827168854,82.56121516891928,80.84384359629597,81.60529822293168
2024-03-14 00:00:00,0.0006442,0.05,73072.41,73224.0,73127.6,73280.7,17.58993999599939,2.3554399960000008,7.579499999999825,7.654999999999564,82.56121516891928,82.91867637015523,81.60529822293168,81.95711531244739
2024-03-15 00:00:00,0.0004540199999999,0.0454,73224.0,68448.29,73280.7,68487.4,-432.92255498500515,1.5104990149952673,-216.8172340000003,-217.61582000000016,82.91867637015523,46.928132437512524,81.95711531244739,46.89585979788499
2024-03-17 16:00:00,0.00023202,0.0232,65300.63,68393.48,65351.0,68447.9,143.9539755452638,0.35177554526399996,71.75411999999996,71.84807999999985,26.610650405444645,35.70056855694223,26.905401655487964,35.653063428829185
2024-03-18 00:00:00,0.00020813,0.02081,65636.67,68218.38,65681.2,68262.9,107.73503954792643,0.28447744792636,53.72538510000013,53.72517699999994,29.078244580181362,35.80409609540888,29.271194506764573,35.90124183466514
2024-03-20 08:00:00,0.0002692299999999,0.02692,64051.85,63600.37,64084.0,63649.0,-23.399581813185662,0.46445978681422745,-12.15384159999989,-11.7102,27.75823862689046,31.207921145309342,27.760379897302215,31.257778567981518
2024-03-20 16:00:00,0.00029065,0.02906,61937.4,67840.51,61974.1,67876.4,343.5886657591145,0.5234511591148999,171.5443765999998,171.52083799999986,29.22200060634107,45.99400285664532,29.27640998555492,45.94803603531219
2024-03-27 08:00:00,0.00026763,0.02676,69725.99,68874.0,69798.8,68922.0,-45.76253683389478,0.49988356610543994,-22.79925240000014,-23.463168000000078,77.7564228503418,72.45069774845679,77.77683279469306,72.41970963484388
2024-03-27 16:00:00,0.00028757,0.02875,68874.0,69469.99,68922.0,69532.6,35.25928461177532,0.5698221117750001,17.134712500000152,17.55475000000017,72.45069774845679,71.99807281245334,72.41970963484388,72.00114335736177
2024-03-28 00:00:00,0.00029551,0.02955,69469.99,70399.03,69532.6,70456.8,55.37042294839803,0.6071809483983001,27.453131999999812,27.310109999999913,71.99807281245334,72.9708765494012,72.00114335736177,72.92780459998451
2024-03-28 08:00:00,0.0004363,0.04362,70399.03,71290.39,70456.8,71335.1,78.53346116626095,1.3408919662607999,38.881123200000026,38.311446000000124,72.9708765494012,82.29473561278057,72.92780459998451,82.28238035553522
2024-03-28 16:00:00,0.00024195,0.02419,71290.39,70780.6,71335.1,70838.7,-23.922228131105506,0.41750796889455005,-12.331820099999845,-12.007916000000211,82.29473561278057,77.61881290048855,82.28238035553522,77.68836608296574
2024-03-29 16:00:00,0.00029899,0.02989,70780.6,69850.54,70838.7,69903.6,-55.116560319530535,0.63307208046957,-27.799493400000365,-27.950138999999737,77.61881290048855,64.46005638245362,77.68836608296574,64.52693006792309
2024-04-03 08:00:00,0.00010926,0.01092,64890.0,65836.01,64928.3,65873.9,20.733848401353207,0.07746720135336,10.330429199999942,10.325951999999903,28.58203517569673,34.59075705664746,28.65788485426232,34.67176884980252
2024-04-07 08:00:00,0.0001,0.01,69364.01,69543.74,69367.4,69567.9,3.8716674000001046,0.06936740000000001,1.7973000000001047,2.005,75.05586313727378,73.9034499244769,74.91049483170772,73.80355301396821
2024-04-07 16:00:00,0.0001,0.01,69543.74,69360.39,69567.9,69362.7,-3.815932100000029,0.0695679,-1.8335000000000583,-2.0519999999999707,73.9034499244769,70.03937771281113,73.80355301396821,69.72962917028391
2024-04-08 08:00:00,0.0001,0.01,70698.63,71773.98,70745.4,71815.7,21.52724539999994,0.0707454,10.753499999999914,10.70300000000003,76.766460209921,78.96226885311272,76.65371778738304,78.89880128179769
2024-04-08 16:00:00,0.0001,0.01,71773.98,71620.0,71815.7,71678.4,-2.840984299999988,0.07181570000000001,-1.5397999999999592,-1.373000000000029,78.96226885311272,77.48489633256311,78.89880128179769,77.55061689338814
2024-04-09 16:00:00,0.0001,0.01,71620.0,69146.0,71678.4,69189.3,-49.55932159999992,0.0716784,-24.740000000000002,-24.890999999999913,77.48489633256311,62.912570879653785,77.55061689338814,62.991680801227744
2024-04-14 16:00:00,0.0001,0.01,63924.51,65661.84,63939.7,65615.9,34.199239699999914,0.0639397,17.373299999999944,16.761999999999972,26.32912060367795,37.347039410251156,26.339224003084837,37.05704838698589
2024-04-16 08:00:00,0.0001,0.01,64568.81,61762.2,64552.8,61749.2,-56.03754720000006,0.06455280000000001,-28.066100000000006,-28.036000000000058,28.60031388573738,24.73678113931676,28.32886632203504,24.47970112385788
2024-04-17 00:00:00,0.0001,0.01,63516.19,63297.84,63487.9,63260.8,-4.391012100000044,0.06348790000000001,-2.183500000000058,-2.2709999999999857,27.747175243041298,31.853637875468237,27.456790462964292,31.555668193310538
2024-04-28 08:00:00,0.0001,0.01,62951.75,63540.0,62928.4,63508.6,11.747428399999972,0.06292840000000001,5.8825,5.801999999999971,19.9498383109123,28.64651285815752,19.839230311197454,28.501202803054014
2024-05-02 00:00:00,0.0001,0.01,57499.99,57681.08,57482.0,57645.0,3.498382000000038,0.05748200000000001,1.810900000000038,1.6300000000000001,23.6616109543845,29.864724961128957,23.697663203121564,29.739078414529374
2024-05-02 08:00:00,0.0001,0.01,56886.0,59264.15,56865.2,59230.7,47.493365200000014,0.056865200000000005,23.781500000000015,23.655,20.690251244300043,35.1781902254009,20.71755517364595,35.17390227505925
2024-05-15 16:00:00,0.0001,0.01,64725.11,66206.5,64685.5,66175.4,29.777585499999937,0.0646855,14.813899999999995,14.898999999999942,76.22866688940861,79.66132897902429,76.21712292002151,79.70129766008867
2024-05-22 08:00:00,0.0001,0.01,69826.99,70455.9,69874.9,70485.7,12.466974899999919,0.0698749,6.289099999999889,6.108000000000029,71.50748863683205,67.09208880176585,71.70419804637976,67.5010233932725
2024-06-05 08:00:00,0.0001,0.01,71200.0,71580.0,71244.1,71625.1,7.681244100000001,0.07124410000000002,3.8000000000000003,3.81,80.93513003186351,81.09823216889151,80.85116250309167,81.01492811819874
2024-06-05 16:00:00,0.0001,0.01,71580.0,71108.0,71625.1,71133.3,-9.566374900000028,0.07162510000000001,-4.72,-4.9180000000000295,81.09823216889151,75.27772687209288,81.01492811819874,74.97975825573991
2024-06-06 00:00:00,0.00016387,0.01638,71108.0,71021.47,71133.3,71077.3,-2.1437060647930006,0.19093533520697997,-1.4173613999999808,-0.9172799999999999,75.27772687209288,74.12205789253329,74.97975825573991,74.1913581138671
2024-06-06 08:00:00,0.00013226,0.01322,71021.47,71300.0,71077.3,71334.3,7.203983638487545,0.12427703848756001,3.682166599999985,3.3975400000000002,74.12205789253329,74.86120395454381,74.1913581138671,74.86670136886079
2024-06-06 16:00:00,0.0001,0.01,71300.0,70799.06,71334.3,70830.0,-9.981065700000052,0.07133430000000002,-5.009400000000023,-5.0430000000000295,74.86120395454381,70.35527798498579,74.86670136886079,70.42693417326157
2024-06-07 08:00:00,0.00010438,0.01043,70799.06,71111.54,70830.0,71150.0,6.673877845221957,0.077111445222,3.2591663999999576,3.3376,70.35527798498579,73.64396850589553,70.42693417326157,73.73216946987434
2024-06-08 08:00:00,0.0001,0.01,71111.54,69430.01,71150.0,69462.1,-33.62314999999993,0.07115000000000002,-16.81529999999999,-16.87899999999994,73.64396850589553,54.729829710570534,73.73216946987434,54.6535196671595
2024-06-11 00:00:00,0.0001,0.01,69303.99,67570.18,69325.3,67582.0,-34.70177470000015,0.06932530000000002,-17.33810000000012,-17.43300000000003,25.347740472203384,23.49941170117812,24.976061977715986,23.444068564310896
2024-06-12 00:00:00,0.0001,0.01,67570.18,67453.63,67582.0,67449.4,-2.423917999999942,0.06758200000000002,-1.1654999999998836,-1.3260000000000582,23.49941170117812,29.118347877017854,23.444068564310896,28.829519450800888
2024-06-12 08:00:00,0.0001,0.01,66244.48,69734.0,66266.0,69738.0,69.68146600000003,0.066266,34.89520000000004,34.72,21.03421521241397,52.03811226853096,21.028108574765795,51.950170707463585
2024-06-12 16:00:00,0.0001,0.01,67314.24,68263.99,67320.7,68270.3,19.060820700000058,0.06732070000000001,9.4975,9.496000000000059,27.98492486793593,43.73861802249751,27.783453688438982,43.60113655866818
2024-06-13 00:00:00,0.0001,0.01,67453.63,67724.81,67449.4,67724.9,5.53424939999993,0.0674494,2.71179999999993,2.755,29.118347877017854,42.18765748843176,28.829519450800888,42.018598154886575
2024-06-18 00:00:00,0.0001,0.01,66172.0,65672.51,66147.3,65646.4,-9.93775270000014,0.06614730000000002,-4.994900000000053,-5.009000000000087,20.042556054565978,42.687860105698256,19.937710353142094,42.5088831092714
2024-06-18 08:00:00,0.0001,0.01,65368.0,64706.0,65341.9,64676.8,-13.205658099999987,0.06534190000000001,-6.62,-6.650999999999986,22.57112494767091,33.103745931267696,22.424573430260978,32.723640472252754
2024-06-25 16:00:00,0.0001,0.01,60293.3,61806.01,60273.6,61777.8,30.229373600000038,0.06027360000000001,15.127099999999992,15.042000000000044,13.022321321792134,33.61745195924229,13.06324268282954,33.451849401907296
2024-06-27 16:00:00,0.0001,0.01,60864.99,61706.47,60860.1,61682.0,16.694660100000046,0.06086010000000001,8.414800000000032,8.219000000000015,23.873862926433787,32.10151286090348,23.84123140781739,31.964942191912215
2024-06-28 00:00:00,0.0001,0.01,60794.01,61350.01,60786.4,61317.9,10.935786400000001,0.06078640000000001,5.5600000000000005,5.315,24.36834141009976,31.952919573129734,24.3071678373057,31.770702323426235
2024-07-02 08:00:00,0.0001,0.01,63132.9,61948.08,63119.9,61945.0,-23.53408010000001,0.0631199,-11.848199999999997,-11.749000000000015,70.63368300383036,52.12049085225109,70.71766474751556,52.32356786938545
2024-07-05 16:00:00,0.0001,0.01,57050.01,56628.79,57045.9,56604.9,-8.565154100000012,0.05704590000000001,-4.212200000000012,-4.41,23.33603267794831,21.24707781003754,23.199761122723217,21.235467878180643
2024-07-06 00:00:00,0.0001,0.01,54415.05,56606.0,54389.4,56571.1,43.78088939999995,0.05438940000000001,21.909499999999973,21.81699999999997,16.322009339458774,21.473937609700485,16.176823305843058,21.44252572824
2024-07-06 08:00:00,0.0001,0.01,56662.0,57317.98,56637.5,57285.4,13.095437500000045,0.05663750000000001,6.559800000000032,6.479000000000014,24.615683742680687,26.584173077132846,24.55934975549411,26.564802411252515
2024-07-06 16:00:00,0.0001,0.01,56628.79,58230.13,56604.9,58216.0,32.18100489999995,0.056604900000000014,16.013399999999965,16.110999999999986,21.24707781003754,32.48666954319003,21.235467878180643,32.54447255509996
2024-08-03 16:00:00,0.0001,0.01,61498.33,60697.99,61483.7,60684.6,-15.932916300000024,0.06148370000000001,-8.003400000000038,-7.9909999999999854,20.57242038478003,23.63444430485515,20.528128419212948,23.597524794439266
2024-08-04 00:00:00,0.0001,0.01,61662.01,60373.99,61636.0,60346.0,-25.718564000000043,0.06163600000000001,-12.880200000000041,-12.9,23.9881319153438,24.484984539054196,23.91374890482527,24.377386248204857
2024-08-04 08:00:00,0.0001,0.01,60879.0,59086.01,60857.7,59070.0,-35.74604229999995,0.06085770000000001,-17.92989999999998,-17.87699999999997,25.074093676692414,22.05738513098268,25.006998702058894,21.994327204923806
2024-08-05 08:00:00,0.0001,0.01,59086.01,54321.09,59070.0,54289.8,-95.39213000000004,0.05907000000000001,-47.64920000000006,-47.80199999999997,22.05738513098268,22.621369384436278,21.994327204923806,22.541751874574004
2024-08-06 00:00:00,0.0001,0.01,52674.19,55999.99,52645.6,55979.1,66.64564559999997,0.05264560000000001,33.25799999999996,33.335,13.794907016060861,32.185657238571935,13.706376647375606,32.118192963669955
2024-08-06 08:00:00,0.0001,0.01,54321.09,56405.99,54289.8,56370.0,41.70528979999999,0.05428980000000001,20.849000000000014,20.80199999999997,22.621369384436278,24.20358000524689,22.541751874574004,24.085805029590958
2024-09-22 16:00:00,0.0001,0.01,63348.96,63578.76,63320.6,63558.4,4.739320600000058,0.0633206,2.2980000000000294,2.378000000000029,74.06679540713043,69.9014764012041,74.01240748578094,69.86912214846261
2024-09-28 00:00:00,0.0001,0.01,65460.02,65824.01,65438.9,65790.0,7.216338899999965,0.06543890000000001,3.6398999999999795,3.5109999999999855,71.41760944116962,67.3279427913414,71.20812549917873,67.20837113273068
2024-10-02 16:00:00,0.0001,0.01,60805.78,60649.28,60776.8,60622.6,-3.0462232000000435,0.06077680000000001,-1.565,-1.5420000000000438,22.02106427489352,23.52876179758036,21.754777108652732,23.42255230728088
2024-10-03 00:00:00,0.0001,0.01,61727.4,60926.0,61702.5,60898.6,-15.99129750000003,0.06170250000000001,-8.014000000000015,-8.039000000000014,25.390571526843885,26.167544680172497,25.29068085844854,26.048096642213665
2024-10-15 00:00:00,0.0001,0.01,66083.99,65638.74,66064.9,65638.4,-8.6514351,0.06606490000000001,-4.4525,-4.265,81.28528200863482,78.12982908798973,81.24751831931559,78.18626031981285
